L(T-1),L(T-2),L(T-24),L(T-48),P(T-1),P(T-2),P(T-24),P(T-48),Day,Season,L(T)
4628.08,5129.22,5600.99,4533.6,4164.74,4399.76,5969.07,5044.73,1,0,4530.25
4530.25,4628.08,6011.22,4787.43,4110.32,4164.74,5989.01,4744.7,1,0,4817.5
4817.5,4530.25,6469.24,6477.05,4417.02,4110.32,6866.09,5189.17,1,0,5655.91
5655.91,4817.5,7368.37,8550.75,5172.03,4417.02,8407.82,6300.25,1,0,7257.25
7257.25,5655.91,8372.67,9185.5,5614.1,5172.03,9934.95,7259.97,1,0,8097.18
8097.18,7257.25,8517.55,7999.17,5347.03,5614.1,5583.38,4354.67,1,0,7186.51
7186.51,8097.18,8059.15,7562.98,3926.68,5347.03,5197.04,3879.71,1,0,6370.64
6370.64,7186.51,7400.05,6446.03,3380.88,3926.68,4831.91,3836.19,1,0,5640.28
5640.28,6370.64,7222.25,6620.93,3107.98,3380.88,4020.43,3767.33,1,0,5429.28
5429.28,5640.28,7039.1,6567.13,2826.14,3107.98,3720.59,3720.26,1,0,5372.71
5372.71,5429.28,7020.4,6614.83,2351.93,2826.14,3719.08,3711.77,1,0,5269.75
5269.75,5372.71,7132.63,6521.88,2097.07,2351.93,4071.73,3838.12,1,0,5184.87
5184.87,5269.75,8162.6,7046.93,2531.08,2097.07,5319.58,5737.22,1,0,5632.93
5632.93,5184.87,8223.88,7756.57,3167.88,2531.08,5579.75,5869.43,1,0,5062.36
5062.36,5632.93,6632.28,6971.28,3347.05,3167.88,4904.31,6734.73,1,0,3980.97
3980.97,5062.36,6242.7,6161.55,3269.9,3347.05,12000,11775.37,1,0,4815.09
4815.09,3980.97,3387.83,3765.42,4555.27,3269.9,12000,12000,1,0,5826.48
5826.48,4815.09,3488.94,3537.54,8936.94,4555.27,12000,12000,1,0,5500.13
5500.13,5826.48,3958.25,3593.37,9100.2,8936.94,12000,12000,1,0,5247.63
5247.63,5500.13,4582.02,3927.35,7100.23,9100.2,12000,12000,1,0,4787.91
4787.91,5247.63,5081.65,4912.64,6132.19,7100.23,12000,12000,1,0,4020.76
4020.76,4787.91,5242.5,6005.65,5196.6,6132.19,4899.02,9741.18,0,0,4747.65
4747.65,4020.76,5129.22,6385.45,4235.75,5196.6,4399.76,7496.07,0,0,4502.77
4502.77,4747.65,4628.08,5927.86,4039.06,4235.75,4164.74,6357.28,0,0,4040.43
4040.43,4502.77,4530.25,5600.99,3490.04,4039.06,4110.32,5969.07,0,0,3810.06
3810.06,4040.43,4817.5,6011.22,3329.81,3490.04,4417.02,5989.01,0,0,4245.7
4245.7,3810.06,5655.91,6469.24,3611.74,3329.81,5172.03,6866.09,0,0,5093.83
5093.83,4245.7,7257.25,7368.37,4279.44,3611.74,5614.1,8407.82,0,0,7288.25
7288.25,5093.83,8097.18,8372.67,5007.78,4279.44,5347.03,9934.95,0,0,8949.15
8949.15,7288.25,7186.51,8517.55,5031.68,5007.78,3926.68,5583.38,0,0,7789.28
7789.28,8949.15,6370.64,8059.15,3899.56,5031.68,3380.88,5197.04,0,0,6786.43
6786.43,7789.28,5640.28,7400.05,3821.43,3899.56,3107.98,4831.91,0,0,6142.68
6142.68,6786.43,5429.28,7222.25,3308.93,3821.43,2826.14,4020.43,0,0,6338.23
6338.23,6142.68,5372.71,7039.1,3251.32,3308.93,2351.93,3720.59,0,0,6164.07
6164.07,6338.23,5269.75,7020.4,3170.33,3251.32,2097.07,3719.08,0,0,6064.81
6064.81,6164.07,5184.87,7132.63,3148.44,3170.33,2531.08,4071.73,0,0,6343.78
6343.78,6064.81,5632.93,8162.6,3407.39,3148.44,3167.88,5319.58,0,0,6834.72
6834.72,6343.78,5062.36,8223.88,4265.47,3407.39,3347.05,5579.75,0,0,6430.23
6430.23,6834.72,3980.97,6632.28,4212.7,4265.47,3269.9,4904.31,0,0,5215.36
5215.36,6430.23,4815.09,6242.7,4092.94,4212.7,4555.27,12000,0,0,5700.93
5700.93,5215.36,5826.48,3387.83,7533.1,4092.94,8936.94,12000,0,0,4322.8
4322.8,5700.93,5500.13,3488.94,12000,7533.1,9100.2,12000,0,0,4484.65
4484.65,4322.8,5247.63,3958.25,12000,12000,7100.23,12000,0,0,4986.8
4986.8,4484.65,4787.91,4582.02,11400.48,12000,6132.19,12000,0,0,5255.78
5255.78,4986.8,4020.76,5081.65,7772.71,11400.48,5196.6,12000,0,0,4514.23
4514.23,5255.78,4747.65,5242.5,5368.2,7772.71,4235.75,4899.02,0,0,4332.05
4332.05,4514.23,4502.77,5129.22,5526.96,5368.2,4039.06,4399.76,0,0,3702.18
3702.18,4332.05,4040.43,4628.08,4281.39,5526.96,3490.04,4164.74,0,0,3141.08
3141.08,3702.18,3810.06,4530.25,3552.79,4281.39,3329.81,4110.32,0,0,3225.83
3225.83,3141.08,4245.7,4817.5,3371.1,3552.79,3611.74,4417.02,0,0,3789.75
3789.75,3225.83,5093.83,5655.91,3660.99,3371.1,4279.44,5172.03,0,0,4281.78
4281.78,3789.75,7288.25,7257.25,3836.77,3660.99,5007.78,5614.1,0,0,6108.3
6108.3,4281.78,8949.15,8097.18,5209.61,3836.77,5031.68,5347.03,0,0,7450.92
7450.92,6108.3,7789.28,7186.51,4839.25,5209.61,3899.56,3926.68,0,0,6580.93
6580.93,7450.92,6786.43,6370.64,3837.1,4839.25,3821.43,3380.88,0,0,6191.35
6191.35,6580.93,6142.68,5640.28,3814.52,3837.1,3308.93,3107.98,0,0,5752.48
5752.48,6191.35,6338.23,5429.28,3642.31,3814.52,3251.32,2826.14,0,0,6109.83
6109.83,5752.48,6164.07,5372.71,3402.13,3642.31,3170.33,2351.93,0,0,5963.13
5963.13,6109.83,6064.81,5269.75,3260.04,3402.13,3148.44,2097.07,0,0,5759.28
5759.28,5963.13,6343.78,5184.87,3245.17,3260.04,3407.39,2531.08,0,0,6003.26
6003.26,5759.28,6834.72,5632.93,3561.94,3245.17,4265.47,3167.88,0,0,6421.2
6421.2,6003.26,6430.23,5062.36,4205.09,3561.94,4212.7,3347.05,0,0,6319.58
6319.58,6421.2,5215.36,3980.97,4709.35,4205.09,4092.94,3269.9,0,0,4456.93
4456.93,6319.58,5700.93,4815.09,4473.91,4709.35,7533.1,4555.27,0,0,4704.4
4704.4,4456.93,4322.8,5826.48,7972.34,4473.91,12000,8936.94,0,0,3906.57
3906.57,4704.4,4484.65,5500.13,12000,7972.34,12000,9100.2,0,0,4130.92
4130.92,3906.57,4986.8,5247.63,12000,12000,11400.48,7100.23,0,0,4345.25
4345.25,4130.92,5255.78,4787.91,12000,12000,7772.71,6132.19,0,0,4882.54
4882.54,4345.25,4514.23,4020.76,12000,12000,5368.2,5196.6,0,0,4878.37
4878.37,4882.54,4332.05,4747.65,9800.93,12000,5526.96,4235.75,0,0,5687.45
5687.45,4878.37,3702.18,4502.77,6700.41,9800.93,4281.39,4039.06,0,0,4910.55
4910.55,5687.45,3141.08,4040.43,5576.42,6700.41,3552.79,3490.04,0,0,3842.66
3842.66,4910.55,3225.83,3810.06,4639.52,5576.42,3371.1,3329.81,0,0,3672.99
3672.99,3842.66,3789.75,4245.7,3943.12,4639.52,3660.99,3611.74,0,0,3756.25
3756.25,3672.99,4281.78,5093.83,3915.51,3943.12,3836.77,4279.44,0,0,5360.83
5360.83,3756.25,6108.3,7288.25,5452.98,3915.51,5209.61,5007.78,0,0,6530.66
6530.66,5360.83,7450.92,8949.15,6789.8,5452.98,4839.25,5031.68,0,0,6008.55
6008.55,6530.66,6580.93,7789.28,5316.95,6789.8,3837.1,3899.56,0,0,5258.53
5258.53,6008.55,6191.35,6786.43,4249.91,5316.95,3814.52,3821.43,0,0,4991.85
4991.85,5258.53,5752.48,6142.68,3812.45,4249.91,3642.31,3308.93,0,0,5330.54
5330.54,4991.85,6109.83,6338.23,3504.66,3812.45,3402.13,3251.32,0,0,5660.62
5660.62,5330.54,5963.13,6164.07,3482.44,3504.66,3260.04,3170.33,0,0,5777.53
5777.53,5660.62,5759.28,6064.81,3327.7,3482.44,3245.17,3148.44,0,0,5866.41
5866.41,5777.53,6003.26,6343.78,3262.28,3327.7,3561.94,3407.39,0,0,5911.16
5911.16,5866.41,6421.2,6834.72,3659.41,3262.28,4205.09,4265.47,0,0,5834.93
5834.93,5911.16,6319.58,6430.23,4667.17,3659.41,4709.35,4212.7,0,0,6048.97
6048.97,5834.93,4456.93,5215.36,5754.28,4667.17,4473.91,4092.94,0,0,5021.63
5021.63,6048.97,4704.4,5700.93,5214.91,5754.28,7972.34,7533.1,0,0,4883.03
4883.03,5021.63,3906.57,4322.8,5792,5214.91,12000,12000,0,0,5456.34
5456.34,4883.03,4130.92,4484.65,11874.97,5792,12000,12000,0,0,5364.6
5364.6,5456.34,4345.25,4986.8,12000,11874.97,12000,11400.48,0,0,5904
5904,5364.6,4882.54,5255.78,12000,12000,12000,7772.71,0,0,6313.47
6313.47,5904,4878.37,4514.23,11010.6,12000,9800.93,5368.2,0,0,6042.9
6042.9,6313.47,5687.45,4332.05,6828.09,11010.6,6700.41,5526.96,0,0,6623.65
6623.65,6042.9,4910.55,3702.18,9917.45,6828.09,5576.42,4281.39,0,0,5972.69
5972.69,6623.65,3842.66,3141.08,6876.78,9917.45,4639.52,3552.79,0,0,4980.43
4980.43,5972.69,3672.99,3225.83,6141.66,6876.78,3943.12,3371.1,0,0,4477.8
4477.8,4980.43,3756.25,3789.75,5901.69,6141.66,3915.51,3660.99,0,0,4470.18
4470.18,4477.8,5360.83,4281.78,6157.47,5901.69,5452.98,3836.77,0,0,4945.55
4945.55,4470.18,6530.66,6108.3,6602.31,6157.47,6789.8,5209.61,0,0,5817.93
5817.93,4945.55,6008.55,7450.92,6645.25,6602.31,5316.95,4839.25,0,0,6056.88
6056.88,5817.93,5258.53,6580.93,6614.63,6645.25,4249.91,3837.1,0,0,5493.98
5493.98,6056.88,4991.85,6191.35,5668.79,6614.63,3812.45,3814.52,0,0,5444.12
5444.12,5493.98,5330.54,5752.48,5259.68,5668.79,3504.66,3642.31,0,0,5466.63
5466.63,5444.12,5660.62,6109.83,5484.21,5259.68,3482.44,3402.13,0,0,5624.15
5624.15,5466.63,5777.53,5963.13,5399.34,5484.21,3327.7,3260.04,0,0,5148.85
5148.85,5624.15,5866.41,5759.28,4927.63,5399.34,3262.28,3245.17,0,0,5017.38
5017.38,5148.85,5911.16,6003.26,4709.28,4927.63,3659.41,3561.94,0,0,5470.33
5470.33,5017.38,5834.93,6421.2,5293.91,4709.28,4667.17,4205.09,0,0,5512.05
5512.05,5470.33,6048.97,6319.58,5806.81,5293.91,5754.28,4709.35,0,0,5605.28
5605.28,5512.05,5021.63,4456.93,7042.84,5806.81,5214.91,4473.91,0,0,4276.48
4276.48,5605.28,4883.03,4704.4,5242.9,7042.84,5792,7972.34,0,0,4274.56
4274.56,4276.48,5456.34,3906.57,6573.53,5242.9,11874.97,12000,0,0,4756.3
4756.3,4274.56,5364.6,4130.92,12000,6573.53,12000,12000,0,0,5075.95
5075.95,4756.3,5904,4345.25,12000,12000,12000,12000,0,0,5521.65
5521.65,5075.95,6313.47,4882.54,12000,12000,11010.6,12000,0,0,5884.73
5884.73,5521.65,6042.9,4878.37,12000,12000,6828.09,9800.93,0,0,5854.75
5854.75,5884.73,6623.65,5687.45,8600.29,12000,9917.45,6700.41,0,0,4787.86
4787.86,5854.75,5972.69,4910.55,6229.52,8600.29,6876.78,5576.42,0,0,4198.68
4198.68,4787.86,4980.43,3842.66,5592.01,6229.52,6141.66,4639.52,0,0,3827.35
3827.35,4198.68,4477.8,3672.99,5339.37,5592.01,5901.69,3943.12,0,0,3710.33
3710.33,3827.35,4470.18,3756.25,5127,5339.37,6157.47,3915.51,0,0,3822.18
3822.18,3710.33,4945.55,5360.83,5194.01,5127,6602.31,5452.98,0,0,5094.63
5094.63,3822.18,5817.93,6530.66,6121.23,5194.01,6645.25,6789.8,0,0,5676.63
5676.63,5094.63,6056.88,6008.55,5830.84,6121.23,6614.63,5316.95,0,0,6521.78
6521.78,5676.63,5493.98,5258.53,5949.78,5830.84,5668.79,4249.91,0,0,5877.03
5877.03,6521.78,5444.12,4991.85,5084.84,5949.78,5259.68,3812.45,0,0,4687.65
4687.65,5877.03,5466.63,5330.54,4636.87,5084.84,5484.21,3504.66,0,0,4297.99
4297.99,4687.65,5624.15,5660.62,4192.53,4636.87,5399.34,3482.44,0,0,4571.75
4571.75,4297.99,5148.85,5777.53,4788.67,4192.53,4927.63,3327.7,0,0,4511.8
4511.8,4571.75,5017.38,5866.41,4171.34,4788.67,4709.28,3262.28,0,0,4335.5
4335.5,4511.8,5470.33,5911.16,3967.25,4171.34,5293.91,3659.41,0,0,4375.63
4375.63,4335.5,5512.05,5834.93,4430.2,3967.25,5806.81,4667.17,0,0,4508.28
4508.28,4375.63,5605.28,6048.97,4808.09,4430.2,7042.84,5754.28,0,0,4872.82
4872.82,4508.28,4276.48,5021.63,6491.89,4808.09,5242.9,5214.91,0,0,4741.68
4741.68,4872.82,4274.56,4883.03,6044.17,6491.89,6573.53,5792,0,0,4986.55
4986.55,4741.68,4756.3,5456.34,8647.29,6044.17,12000,11874.97,0,0,5065.59
5065.59,4986.55,5075.95,5364.6,12000,8647.29,12000,12000,0,0,5351.25
5351.25,5065.59,5521.65,5904,12000,12000,12000,12000,0,0,5756.47
5756.47,5351.25,5884.73,6313.47,12000,12000,12000,11010.6,0,0,6257.28
6257.28,5756.47,5854.75,6042.9,12000,12000,8600.29,6828.09,0,0,6200.6
6200.6,6257.28,4787.86,6623.65,10761.6,12000,6229.52,9917.45,0,0,5625.2
5625.2,6200.6,4198.68,5972.69,5999.43,10761.6,5592.01,6876.78,0,0,5234
5234,5625.2,3827.35,4980.43,5189.4,5999.43,5339.37,6141.66,0,0,4447.18
4447.18,5234,3710.33,4477.8,4246.61,5189.4,5127,5901.69,0,0,4072.33
4072.33,4447.18,3822.18,4470.18,3994.27,4246.61,5194.01,6157.47,0,0,4107.25
4107.25,4072.33,5094.63,4945.55,4493.32,3994.27,6121.23,6602.31,0,0,4856.73
4856.73,4107.25,5676.63,5817.93,5741.9,4493.32,5830.84,6645.25,0,0,5319.38
5319.38,4856.73,6521.78,6056.88,5982.16,5741.9,5949.78,6614.63,0,0,5092.2
5092.2,5319.38,5877.03,5493.98,5832.24,5982.16,5084.84,5668.79,0,0,5284.07
5284.07,5092.2,4687.65,5444.12,4421.61,5832.24,4636.87,5259.68,0,0,4580.83
4580.83,5284.07,4297.99,5466.63,3782.22,4421.61,4192.53,5484.21,0,0,4467.53
4467.53,4580.83,4571.75,5624.15,3594.05,3782.22,4788.67,5399.34,0,0,4647.02
4647.02,4467.53,4511.8,5148.85,3690.79,3594.05,4171.34,4927.63,0,0,4654.6
4654.6,4647.02,4335.5,5017.38,3555.5,3690.79,3967.25,4709.28,0,0,4631.96
4631.96,4654.6,4375.63,5470.33,3500.3,3555.5,4430.2,5293.91,0,0,4399.68
4399.68,4631.96,4508.28,5512.05,3633.83,3500.3,4808.09,5806.81,0,0,4422.5
4422.5,4399.68,4872.82,5605.28,3831.17,3633.83,6491.89,7042.84,0,0,4274.1
4274.1,4422.5,4741.68,4276.48,4460.78,3831.17,6044.17,5242.9,0,0,3831.28
3831.28,4274.1,4986.55,4274.56,5441.06,4460.78,8647.29,6573.53,0,0,5060.75
5060.75,3831.28,5065.59,4756.3,7401.52,5441.06,12000,12000,0,0,5538.72
5538.72,5060.75,5351.25,5075.95,12000,7401.52,12000,12000,0,0,5784.5
5784.5,5538.72,5756.47,5521.65,12000,12000,12000,12000,0,0,6095.25
6095.25,5784.5,6257.28,5884.73,12000,12000,12000,12000,0,0,6723.4
6723.4,6095.25,6200.6,5854.75,10752.07,12000,10761.6,8600.29,0,0,6954.27
6954.27,6723.4,5625.2,4787.86,6639.78,10752.07,5999.43,6229.52,1,0,4949.88
4949.88,6954.27,5234,4198.68,6119.62,6639.78,5189.4,5592.01,1,0,4280.03
4280.03,4949.88,4447.18,3827.35,5111.74,6119.62,4246.61,5339.37,1,0,3661.72
3661.72,4280.03,4072.33,3710.33,4376.35,5111.74,3994.27,5127,1,0,3450.03
3450.03,3661.72,4107.25,3822.18,3828.46,4376.35,4493.32,5194.01,1,0,3291.85
3291.85,3450.03,4856.73,5094.63,3753.6,3828.46,5741.9,6121.23,1,0,3234.18
3234.18,3291.85,5319.38,5676.63,4139.76,3753.6,5982.16,5830.84,1,0,4334.08
4334.08,3234.18,5092.2,6521.78,4640.38,4139.76,5832.24,5949.78,1,0,4052.41
4052.41,4334.08,5284.07,5877.03,4009.76,4640.38,4421.61,5084.84,1,0,4209.93
4209.93,4052.41,4580.83,4687.65,3109.75,4009.76,3782.22,4636.87,1,0,3994.8
3994.8,4209.93,4467.53,4297.99,2680.11,3109.75,3594.05,4192.53,1,0,3665.25
3665.25,3994.8,4647.02,4571.75,2439.55,2680.11,3690.79,4788.67,1,0,3746.4
3746.4,3665.25,4654.6,4511.8,2031.36,2439.55,3555.5,4171.34,1,0,3830.78
3830.78,3746.4,4631.96,4335.5,1563.42,2031.36,3500.3,3967.25,1,0,3716.05
3716.05,3830.78,4399.68,4375.63,1564.69,1563.42,3633.83,4430.2,1,0,3595.75
3595.75,3716.05,4422.5,4508.28,1733.51,1564.69,3831.17,4808.09,1,0,3389.98
3389.98,3595.75,4274.1,4872.82,2666.89,1733.51,4460.78,6491.89,1,0,3128.08
3128.08,3389.98,3831.28,4741.68,3068.47,2666.89,5441.06,6044.17,1,0,2797.33
2797.33,3128.08,5060.75,4986.55,3147.9,3068.47,7401.52,8647.29,1,0,3023.45
3023.45,2797.33,5538.72,5065.59,3978.32,3147.9,12000,12000,1,0,4507.45
4507.45,3023.45,5784.5,5351.25,6106.77,3978.32,12000,12000,1,0,5033.79
5033.79,4507.45,6095.25,5756.47,6624.68,6106.77,12000,12000,1,0,5125.93
5125.93,5033.79,6723.4,6257.28,6324.37,6624.68,10752.07,12000,1,0,5498.7
5498.7,5125.93,6954.27,6200.6,6239.42,6324.37,6639.78,10761.6,1,0,5391.53
5391.53,5498.7,4949.88,5625.2,6032.02,6239.42,6119.62,5999.43,0,0,3460.55
3460.55,5391.53,4280.03,5234,4951.72,6032.02,5111.74,5189.4,0,0,3022.4
3022.4,3460.55,3661.72,4447.18,4451.23,4951.72,4376.35,4246.61,0,0,2876.55
2876.55,3022.4,3450.03,4072.33,3838.89,4451.23,3828.46,3994.27,0,0,2813.95
2813.95,2876.55,3291.85,4107.25,3501.51,3838.89,3753.6,4493.32,0,0,2562.18
2562.18,2813.95,3234.18,4856.73,3365.3,3501.51,4139.76,5741.9,0,0,2988.95
2988.95,2562.18,4334.08,5319.38,3742.31,3365.3,4640.38,5982.16,0,0,3694.18
3694.18,2988.95,4052.41,5092.2,4626.18,3742.31,4009.76,5832.24,0,0,3822.35
3822.35,3694.18,4209.93,5284.07,3726.87,4626.18,3109.75,4421.61,0,0,3076.2
3076.2,3822.35,3994.8,4580.83,3341.44,3726.87,2680.11,3782.22,0,0,3144.35
3144.35,3076.2,3665.25,4467.53,3222.81,3341.44,2439.55,3594.05,0,0,3130.57
3130.57,3144.35,3746.4,4647.02,2974.84,3222.81,2031.36,3690.79,0,0,3551.15
3551.15,3130.57,3830.78,4654.6,2832.33,2974.84,1563.42,3555.5,0,0,3772.88
3772.88,3551.15,3716.05,4631.96,1902.58,2832.33,1564.69,3500.3,0,0,3682.1
3682.1,3772.88,3595.75,4399.68,1534.75,1902.58,1733.51,3633.83,0,0,3464.32
3464.32,3682.1,3389.98,4422.5,2701.57,1534.75,2666.89,3831.17,0,0,2902.4
2902.4,3464.32,3128.08,4274.1,3382.3,2701.57,3068.47,4460.78,0,0,2558.02
2558.02,2902.4,2797.33,3831.28,3888.06,3382.3,3147.9,5441.06,0,0,2861.6
2861.6,2558.02,3023.45,5060.75,5080.13,3888.06,3978.32,7401.52,0,0,4027.78
4027.78,2861.6,4507.45,5538.72,5801.95,5080.13,6106.77,12000,0,0,5708.85
5708.85,4027.78,5033.79,5784.5,8345.8,5801.95,6624.68,12000,0,0,6037.93
6037.93,5708.85,5125.93,6095.25,8940.88,8345.8,6324.37,12000,0,0,6048.57
6048.57,6037.93,5498.7,6723.4,7404.91,8940.88,6239.42,10752.07,0,0,6075.45
6075.45,6048.57,5391.53,6954.27,6217.99,7404.91,6032.02,6639.78,0,0,5448.38
5448.38,6075.45,3460.55,4949.88,6062.21,6217.99,4951.72,6119.62,0,0,3987.43
3987.43,5448.38,3022.4,4280.03,3437.81,6062.21,4451.23,5111.74,0,0,3895.2
3895.2,3987.43,2876.55,3661.72,3204.34,3437.81,3838.89,4376.35,0,0,3734.43
3734.43,3895.2,2813.95,3450.03,3039.93,3204.34,3501.51,3828.46,0,0,3904.63
3904.63,3734.43,2562.18,3291.85,3114.54,3039.93,3365.3,3753.6,0,0,3805.58
3805.58,3904.63,2988.95,3234.18,3151.81,3114.54,3742.31,4139.76,0,0,3398.35
3398.35,3805.58,3694.18,4334.08,3384.5,3151.81,4626.18,4640.38,0,0,3691.3
3691.3,3398.35,3822.35,4052.41,4212.42,3384.5,3726.87,4009.76,0,0,3674.33
3674.33,3691.3,3076.2,4209.93,3667.67,4212.42,3341.44,3109.75,0,0,3465.73
3465.73,3674.33,3144.35,3994.8,3290.67,3667.67,3222.81,2680.11,0,0,3474.72
3474.72,3465.73,3130.57,3665.25,3072.23,3290.67,2974.84,2439.55,0,0,3505.83
3505.83,3474.72,3551.15,3746.4,2672.27,3072.23,2832.33,2031.36,0,0,3537.35
3537.35,3505.83,3772.88,3830.78,2495.08,2672.27,1902.58,1563.42,0,0,3834.23
3834.23,3537.35,3682.1,3716.05,1574.77,2495.08,1534.75,1564.69,0,0,3789
3789,3834.23,3464.32,3595.75,1499.96,1574.77,2701.57,1733.51,0,0,3692.75
3692.75,3789,2902.4,3389.98,2072.71,1499.96,3382.3,2666.89,0,0,3480.6
3480.6,3692.75,2558.02,3128.08,2514.03,2072.71,3888.06,3068.47,0,0,3631.43
3631.43,3480.6,2861.6,2797.33,2957.89,2514.03,5080.13,3147.9,0,0,3055.74
3055.74,3631.43,4027.78,3023.45,3424.25,2957.89,5801.95,3978.32,0,0,3348.82
3348.82,3055.74,5708.85,4507.45,5430.03,3424.25,8345.8,6106.77,0,0,4079.53
4079.53,3348.82,6037.93,5033.79,6301.87,5430.03,8940.88,6624.68,0,0,3952.8
3952.8,4079.53,6048.57,5125.93,6531.43,6301.87,7404.91,6324.37,0,0,3732.65
3732.65,3952.8,6075.45,5498.7,5999.4,6531.43,6217.99,6239.42,0,0,4334.74
4334.74,3732.65,5448.38,5391.53,6029.56,5999.4,6062.21,6032.02,0,0,3958.59
3958.59,4334.74,3987.43,3460.55,5476.88,6029.56,3437.81,4951.72,0,0,4252.23
4252.23,3958.59,3895.2,3022.4,3950.18,5476.88,3204.34,4451.23,0,0,3543.48
3543.48,4252.23,3734.43,2876.55,3478.32,3950.18,3039.93,3838.89,0,0,3600.24
3600.24,3543.48,3904.63,2813.95,3367.79,3478.32,3114.54,3501.51,0,0,3564.75
3564.75,3600.24,3805.58,2562.18,3217.76,3367.79,3151.81,3365.3,0,0,3350.98
3350.98,3564.75,3398.35,2988.95,3177.18,3217.76,3384.5,3742.31,0,0,3166.3
3166.3,3350.98,3691.3,3694.18,3505.87,3177.18,4212.42,4626.18,0,0,3899.08
3899.08,3166.3,3674.33,3822.35,3837.09,3505.87,3667.67,3726.87,0,0,3850.33
3850.33,3899.08,3465.73,3076.2,3390.22,3837.09,3290.67,3341.44,0,0,3993.1
3993.1,3850.33,3474.72,3144.35,2992.19,3390.22,3072.23,3222.81,0,0,4314.29
4314.29,3993.1,3505.83,3130.57,3005.5,2992.19,2672.27,2974.84,0,0,4220
4220,4314.29,3537.35,3551.15,2504.86,3005.5,2495.08,2832.33,0,0,4831.63
4831.63,4220,3834.23,3772.88,2582.34,2504.86,1574.77,1902.58,0,0,4883.3
4883.3,4831.63,3789,3682.1,1578.76,2582.34,1499.96,1534.75,0,0,4837.53
4837.53,4883.3,3692.75,3464.32,1499.94,1578.76,2072.71,2701.57,0,0,4297.85
4297.85,4837.53,3480.6,2902.4,1747.19,1499.94,2514.03,3382.3,0,0,4262.8
4262.8,4297.85,3631.43,2558.02,2436.98,1747.19,2957.89,3888.06,0,0,3814.58
3814.58,4262.8,3055.74,2861.6,3142.08,2436.98,3424.25,5080.13,0,0,3031.42
3031.42,3814.58,3348.82,4027.78,3347.58,3142.08,5430.03,5801.95,0,0,2898.93
2898.93,3031.42,4079.53,5708.85,4687.41,3347.58,6301.87,8345.8,0,0,3368.63
3368.63,2898.93,3952.8,6037.93,6686.5,4687.41,6531.43,8940.88,0,0,3748.48
3748.48,3368.63,3732.65,6048.57,6396.9,6686.5,5999.4,7404.91,0,0,4325.08
4325.08,3748.48,4334.74,6075.45,6650.88,6396.9,6029.56,6217.99,0,0,5005.09
5005.09,4325.08,3958.59,5448.38,6963.49,6650.88,5476.88,6062.21,0,0,4672.1
4672.1,5005.09,4252.23,3987.43,5881.78,6963.49,3950.18,3437.81,0,0,3705.93
3705.93,4672.1,3543.48,3895.2,3437.7,5881.78,3478.32,3204.34,0,0,3219.4
3219.4,3705.93,3600.24,3734.43,3463.12,3437.7,3367.79,3039.93,0,0,3642.08
3642.08,3219.4,3564.75,3904.63,3362.93,3463.12,3217.76,3114.54,0,0,3885.15
3885.15,3642.08,3350.98,3805.58,3147.62,3362.93,3177.18,3151.81,0,0,3745.92
3745.92,3885.15,3166.3,3398.35,3047.41,3147.62,3505.87,3384.5,0,0,3220.48
3220.48,3745.92,3899.08,3691.3,3712.53,3047.41,3837.09,4212.42,0,0,4209.25
4209.25,3220.48,3850.33,3674.33,3918.51,3712.53,3390.22,3667.67,0,0,4096.43
4096.43,4209.25,3993.1,3465.73,3504.66,3918.51,2992.19,3290.67,0,0,4173.5
4173.5,4096.43,4314.29,3474.72,2795.11,3504.66,3005.5,3072.23,0,0,4027.08
4027.08,4173.5,4220,3505.83,2527.08,2795.11,2504.86,2672.27,0,0,4064.65
4064.65,4027.08,4831.63,3537.35,1500.11,2527.08,2582.34,2495.08,0,0,3981.65
3981.65,4064.65,4883.3,3834.23,1499.68,1500.11,1578.76,1574.77,0,0,4245.93
4245.93,3981.65,4837.53,3789,1499.71,1499.68,1499.94,1499.96,0,0,4022.63
4022.63,4245.93,4297.85,3692.75,1499.6,1499.71,1747.19,2072.71,0,0,4038.6
4038.6,4022.63,4262.8,3480.6,1499.78,1499.6,2436.98,2514.03,0,0,3550.85
3550.85,4038.6,3814.58,3631.43,1499.74,1499.78,3142.08,2957.89,0,0,3203.13
3203.13,3550.85,3031.42,3055.74,2196.95,1499.74,3347.58,3424.25,0,0,2760.3
2760.3,3203.13,2898.93,3348.82,2507.83,2196.95,4687.41,5430.03,0,0,2779.25
2779.25,2760.3,3368.63,4079.53,4170.31,2507.83,6686.5,6301.87,0,0,3321.49
3321.49,2779.25,3748.48,3952.8,6307.29,4170.31,6396.9,6531.43,0,0,3073.7
3073.7,3321.49,4325.08,3732.65,5922.94,6307.29,6650.88,5999.4,0,0,3484.75
3484.75,3073.7,5005.09,4334.74,6019.29,5922.94,6963.49,6029.56,0,0,3778
3778,3484.75,4672.1,3958.59,5661.98,6019.29,5881.78,5476.88,0,0,3369.98
3369.98,3778,3705.93,4252.23,4436.87,5661.98,3437.7,3950.18,0,0,3785.23
3785.23,3369.98,3219.4,3543.48,3086.42,4436.87,3463.12,3478.32,0,0,3687.12
3687.12,3785.23,3642.08,3600.24,2747.45,3086.42,3362.93,3367.79,0,0,3821
3821,3687.12,3885.15,3564.75,2507.55,2747.45,3147.62,3217.76,0,0,3808.63
